RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
21,21,2023-10-18 05:43:41.7469731,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Remote Desktop Users (S-1-5-32-555),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Remote Desktop Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-555""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
22,22,2023-10-18 05:43:41.7471517,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Network Configuration Operators (S-1-5-32-556),SubjectLogonId: 0x3E7,SamAccountName: Network Configuration Operators,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Network Configuration Operators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-556""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Network Configuration Operators""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
23,23,2023-10-18 05:43:41.7471901,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Network Configuration Operators (S-1-5-32-556),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Network Configuration Operators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-556""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
24,24,2023-10-18 05:43:41.7473769,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Performance Monitor Users (S-1-5-32-558),SubjectLogonId: 0x3E7,SamAccountName: Performance Monitor Users,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Performance Monitor Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-558""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Performance Monitor Users""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
25,25,2023-10-18 05:43:41.7474125,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Performance Monitor Users (S-1-5-32-558),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Performance Monitor Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-558""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
26,26,2023-10-18 05:43:41.7475926,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Performance Log Users (S-1-5-32-559),SubjectLogonId: 0x3E7,SamAccountName: Performance Log Users,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Performance Log Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-559""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Performance Log Users""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
27,27,2023-10-18 05:43:41.7476346,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Performance Log Users (S-1-5-32-559),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Performance Log Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-559""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
28,28,2023-10-18 05:43:41.7487041,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Distributed COM Users (S-1-5-32-562),SubjectLogonId: 0x3E7,SamAccountName: Distributed COM Users,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Distributed COM Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-562""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Distributed COM Users""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
29,29,2023-10-18 05:43:41.7487429,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Distributed COM Users (S-1-5-32-562),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Distributed COM Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-562""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
30,30,2023-10-18 05:43:41.7489235,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\IIS_IUSRS (S-1-5-32-568),SubjectLogonId: 0x3E7,SamAccountName: IIS_IUSRS,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""IIS_IUSRS""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-568""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""IIS_IUSRS""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
31,31,2023-10-18 05:43:41.7489576,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\IIS_IUSRS (S-1-5-32-568),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""IIS_IUSRS""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-568""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
32,32,2023-10-18 05:43:41.7491325,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Cryptographic Operators (S-1-5-32-569),SubjectLogonId: 0x3E7,SamAccountName: Cryptographic Operators,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Cryptographic Operators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-569""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Cryptographic Operators""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
33,33,2023-10-18 05:43:41.7491665,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Cryptographic Operators (S-1-5-32-569),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Cryptographic Operators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-569""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
34,34,2023-10-18 05:43:41.7492191,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A member was added to a security-enabled local group,\MINWINPC$ (S-1-5-18),,Target: Builtin\IIS_IUSRS (S-1-5-32-568),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-17,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-17""},{""@Name"":""TargetUserName"",""#text"":""IIS_IUSRS""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-568""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
35,35,2023-10-18 05:43:41.7495639,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Event Log Readers (S-1-5-32-573),SubjectLogonId: 0x3E7,SamAccountName: Event Log Readers,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Event Log Readers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-573""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Event Log Readers""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
36,36,2023-10-18 05:43:41.7495991,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Event Log Readers (S-1-5-32-573),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Event Log Readers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-573""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
37,37,2023-10-18 05:43:41.7499469,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\Certificate Service DCOM Access (S-1-5-32-574),SubjectLogonId: 0x3E7,SamAccountName: Certificate Service DCOM Access,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Certificate Service DCOM Access""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-574""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""Certificate Service DCOM Access""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
38,38,2023-10-18 05:43:41.7500790,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\Certificate Service DCOM Access (S-1-5-32-574),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Certificate Service DCOM Access""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-574""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
39,39,2023-10-18 05:43:41.7507323,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\RDS Remote Access Servers (S-1-5-32-575),SubjectLogonId: 0x3E7,SamAccountName: RDS Remote Access Servers,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""RDS Remote Access Servers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-575""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""RDS Remote Access Servers""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
40,40,2023-10-18 05:43:41.7508091,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\RDS Remote Access Servers (S-1-5-32-575),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""RDS Remote Access Servers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-575""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
41,41,2023-10-18 05:43:41.7510178,4731,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was created,\MINWINPC$ (S-1-5-18),,Target: Builtin\RDS Endpoint Servers (S-1-5-32-576),SubjectLogonId: 0x3E7,SamAccountName: RDS Endpoint Servers,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""RDS Endpoint Servers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-576""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""RDS Endpoint Servers""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
42,42,2023-10-18 05:43:41.7510534,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,656,660,WIN-FUDU2CKJOE8,0,,A security-enabled local group was changed,\MINWINPC$ (S-1-5-18),,Target: Builtin\RDS Endpoint Servers (S-1-5-32-576),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Test Files\EvtLogs\APTSimulatorVM_EventLogs_Server2022\logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""RDS Endpoint Servers""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-576""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""MINWINPC$""},{""@Name"":""SubjectDomainName""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
